Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
LT,24-Oct-2025,30-Dec-2025,PE,3200.00,-,-,-,7.50,7.50,2.20,-,-,-,3500.00,-,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,4320.00,-,-,-,637.40,-,409.90,-,-,-,-,-,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,4400.00,-,-,-,707.00,-,477.40,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3480.00,0.10,0.10,0.05,0.05,0.05,0.05,3.00,18.27,-,18200.00,-525.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,4160.00,-,-,-,489.75,-,252.65,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3740.00,0.65,0.65,0.30,0.30,0.30,0.30,69.00,451.66,0.06,44975.00,-175.00,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,3960.00,-,-,-,356.15,-,162.10,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3640.00,0.60,0.60,0.25,0.25,0.25,0.25,38.00,242.08,0.02,21175.00,-1050.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3560.00,0.45,0.45,0.20,0.20,0.20,0.05,2.00,12.46,-,10325.00,-175.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,4400.00,-,-,-,734.20,-,492.35,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,4100.00,180.00,195.95,175.00,195.95,195.95,195.95,187.00,1400.65,58.92,32725.00,-5250.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3920.00,22.30,35.50,15.20,29.05,29.95,29.05,1875.00,12940.71,78.21,116200.00,4200.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,4240.00,-,-,-,564.25,-,332.05,-,-,-,-,-,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,3600.00,-,-,-,152.65,-,35.70,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,4060.00,-,-,-,397.55,-,154.90,-,-,-,-,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,4100.00,193.00,207.15,192.15,207.00,207.00,207.00,35.00,263.39,12.27,6125.00,2450.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3600.00,0.50,0.55,0.20,0.25,0.20,0.25,302.00,1902.80,0.20,231350.00,-15925.00,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,3360.00,-,-,-,10.00,10.00,8.00,-,-,-,3500.00,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3840.00,64.55,64.55,50.90,58.30,59.00,58.30,40.00,272.64,3.84,10500.00,2975.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3860.00,3.65,7.00,1.90,3.20,3.25,3.20,2322.00,15698.43,13.32,193725.00,-27125.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3250.00,0.25,0.25,0.25,0.25,0.25,0.05,1.00,5.69,-,3500.00,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3620.00,-,-,-,127.50,-,15.25,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3850.00,2.75,4.35,1.15,1.65,1.70,1.65,2006.00,13522.45,7.03,519225.00,1225.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3700.00,0.55,0.65,0.20,0.30,0.30,0.30,1004.00,6501.66,0.76,293300.00,-69300.00,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,3800.00,65.90,66.00,65.00,66.00,66.00,90.55,4.00,27.06,0.46,1575.00,700.00,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,4040.00,-,-,-,413.05,-,207.50,-,-,-,-,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,4000.00,125.00,143.00,118.40,134.75,140.00,134.75,320.00,2314.10,74.10,42175.00,2275.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,4360.00,-,-,-,673.75,-,440.95,-,-,-,-,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,4200.00,262.35,288.55,262.00,287.35,287.35,287.35,236.00,1848.70,114.10,52500.00,36575.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3440.00,-,-,-,62.75,-,2.65,-,-,-,-,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,4080.00,-,-,-,426.75,-,203.50,-,-,-,-,-,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,3520.00,-,-,-,120.40,-,22.85,-,-,-,-,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3980.00,118.35,121.00,118.35,121.00,121.00,137.65,2.00,14.35,0.42,1750.00,175.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3880.00,77.95,78.50,63.10,73.75,75.00,73.75,86.00,594.59,10.65,19600.00,-525.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3440.00,0.05,0.05,0.05,0.05,0.05,0.05,1.00,6.02,-,7700.00,-175.00,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,4000.00,-,-,-,384.10,-,184.05,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3200.00,0.30,0.30,0.10,0.10,0.10,0.05,6.00,33.60,-,37625.00,-175.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3500.00,0.20,0.20,0.05,0.15,0.10,0.15,168.00,1029.03,0.03,119525.00,-10500.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,4240.00,-,-,-,565.95,-,332.45,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3660.00,0.60,0.60,0.30,0.35,0.30,0.35,62.00,397.16,0.05,33425.00,-1050.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,4280.00,-,-,-,600.25,-,367.45,-,-,-,-,-,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,3440.00,-,-,-,92.90,-,13.90,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,4000.00,79.90,101.90,67.90,97.90,101.90,97.90,340.00,2429.68,49.68,61600.00,-5250.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3660.00,17.00,17.05,15.40,16.55,16.50,16.55,23.00,147.98,0.66,3325.00,525.00,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,4120.00,-,-,-,473.70,-,258.90,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,4120.00,-,-,-,452.35,-,213.00,-,-,-,-,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3960.00,112.30,113.10,101.65,109.50,109.95,109.50,39.00,277.56,7.29,8225.00,525.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3320.00,-,-,-,0.35,0.35,0.05,-,-,-,175.00,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3980.00,62.50,82.45,51.75,78.00,78.55,78.00,70.00,495.93,8.38,21175.00,1575.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3600.00,12.60,13.50,10.15,11.35,11.55,11.35,204.00,1289.26,4.06,113750.00,9450.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3560.00,8.65,9.15,8.65,9.15,9.15,9.15,5.00,31.23,0.08,700.00,700.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3720.00,0.50,0.70,0.20,0.30,0.25,0.30,132.00,859.41,0.09,34825.00,5250.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3650.00,0.50,0.75,0.25,0.35,0.35,0.35,417.00,2663.90,0.31,168875.00,7000.00,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,3640.00,-,-,-,170.60,-,43.90,-,-,-,-,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3720.00,28.85,28.90,23.70,25.40,25.45,25.40,21.00,137.65,0.94,8400.00,-525.00,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,4320.00,-,-,-,643.60,-,412.40,-,-,-,-,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3700.00,23.35,25.55,19.15,22.55,22.65,22.55,268.00,1745.68,10.38,176575.00,6650.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3940.00,101.05,107.95,88.95,101.20,104.50,101.20,131.00,925.84,22.59,19075.00,10850.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3640.00,15.25,15.45,12.85,14.55,15.45,14.55,24.00,153.48,0.60,4200.00,700.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3460.00,-,-,-,68.35,-,3.30,-,-,-,-,-,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,4160.00,-,-,-,504.95,-,286.70,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3950.00,39.95,58.45,31.45,52.40,51.35,52.40,573.00,4005.16,44.30,137375.00,7350.00,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3320.00,-,-,-,35.25,-,0.60,-,-,-,-,-,3904.90
LT,24-Oct-2025,25-Nov-2025,PE,3900.00,83.95,88.05,70.00,82.40,82.40,82.40,601.00,4186.16,84.33,142100.00,11725.00,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,3280.00,-,-,-,51.45,-,4.35,-,-,-,-,-,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,4080.00,-,-,-,443.05,-,232.50,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,3900.00,15.55,22.80,8.10,16.65,17.25,16.65,5933.00,40642.35,149.63,308700.00,-27475.00,3904.90
LT,24-Oct-2025,30-Dec-2025,PE,3760.00,-,-,-,231.65,-,76.65,-,-,-,-,-,3904.90
LT,24-Oct-2025,28-Oct-2025,PE,4360.00,-,-,-,682.80,-,452.35,-,-,-,-,-,3904.90
LT,23-Oct-2025,30-Dec-2025,PE,4400.00,-,-,-,707.00,-,466.25,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3880.00,74.95,76.00,56.70,70.00,72.45,70.00,191.00,1319.44,22.55,20125.00,-3500.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,4000.00,-,-,-,384.10,-,178.05,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4240.00,-,-,-,564.25,-,320.95,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3820.00,5.70,5.70,0.80,1.15,1.15,1.15,1680.00,11235.74,4.94,186900.00,-24325.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3240.00,-,-,-,22.75,-,0.20,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4080.00,-,-,-,415.65,-,161.85,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3580.00,-,-,-,110.45,-,10.35,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3700.00,0.30,1.75,0.30,0.65,0.70,0.65,2102.00,13613.46,3.01,362600.00,61425.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3560.00,-,-,-,135.90,-,27.65,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3250.00,0.20,0.25,0.15,0.25,0.25,0.25,13.00,73.94,-,3500.00,-175.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3880.00,-,-,-,303.15,-,118.80,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3740.00,1.30,1.50,0.60,0.75,0.80,0.75,436.00,2854.28,0.66,45150.00,-1750.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3850.00,9.55,9.55,1.35,2.70,2.85,2.70,4574.00,30846.49,29.16,518000.00,39200.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3350.00,0.05,0.05,0.05,0.05,0.05,0.05,3.00,17.59,-,21875.00,-,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,4080.00,-,-,-,443.05,-,225.35,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4060.00,-,-,-,397.55,-,143.55,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3680.00,18.20,20.30,15.80,20.30,20.30,20.30,37.00,239.47,1.19,5250.00,4550.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3800.00,67.00,67.00,62.00,63.90,63.90,63.90,3.00,20.29,0.34,875.00,-,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3720.00,-,-,-,210.10,-,61.90,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3820.00,46.10,49.70,39.90,48.95,49.10,48.95,25.00,169.02,1.90,2625.00,-350.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3540.00,-,-,-,94.90,-,7.20,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3620.00,1.00,1.00,0.60,0.60,0.60,0.05,2.00,12.67,-,8750.00,175.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,4320.00,-,-,-,637.40,-,399.55,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3500.00,6.70,7.30,5.60,6.95,6.75,6.95,55.00,337.50,0.63,23450.00,3675.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,4240.00,-,-,-,569.90,-,336.70,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3460.00,-,-,-,68.35,-,3.20,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3750.00,1.40,1.75,0.65,0.85,0.80,0.85,918.00,6025.98,1.60,165900.00,4025.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3640.00,0.55,1.00,0.45,0.50,0.50,0.50,43.00,273.95,0.04,22225.00,-1575.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4200.00,272.00,277.55,249.30,275.80,275.80,275.80,90.00,703.65,42.15,15925.00,13825.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3520.00,-,-,-,120.40,-,21.95,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4280.00,-,-,-,604.65,-,358.15,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4040.00,132.25,141.70,132.25,139.60,139.60,168.30,6.00,43.89,1.47,525.00,525.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3240.00,-,-,-,6.40,-,0.05,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3300.00,0.15,0.15,0.05,0.10,0.10,0.10,131.00,756.54,0.01,79975.00,-8050.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3760.00,1.80,1.90,0.60,0.75,0.80,0.75,736.00,4844.13,1.25,127750.00,-4725.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3780.00,1.85,2.35,0.55,0.75,0.80,0.75,810.00,5359.76,1.61,133000.00,-35000.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3720.00,23.85,25.20,20.70,22.00,22.00,31.10,26.00,170.29,1.03,8925.00,-525.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3800.00,0.75,3.45,0.65,0.85,0.90,0.85,3889.00,25870.01,8.16,664825.00,9975.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3600.00,-,-,-,152.65,-,34.35,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3460.00,1.30,1.30,0.15,0.15,0.15,0.15,2.00,12.11,-,2800.00,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4160.00,-,-,-,494.05,-,255.05,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3550.00,0.75,0.75,0.40,0.75,0.75,0.05,23.00,142.91,0.02,51800.00,-3150.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3880.00,17.30,19.60,4.15,8.15,8.80,8.15,4773.00,32472.21,63.54,170275.00,18550.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3280.00,-,-,-,51.45,-,4.20,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3500.00,0.25,0.45,0.15,0.20,0.15,0.20,480.00,2940.20,0.20,130025.00,-28525.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3960.00,111.55,116.65,88.85,106.20,107.45,106.20,176.00,1249.49,29.81,7700.00,7700.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3480.00,-,-,-,74.45,-,4.00,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3740.00,30.30,30.30,23.70,28.65,29.95,28.65,63.00,415.23,2.90,10850.00,-175.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4100.00,167.00,180.00,144.65,177.80,177.90,177.80,121.00,902.31,34.13,37975.00,-8225.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3400.00,3.55,5.00,3.35,4.30,4.70,4.30,71.00,423.00,0.55,43225.00,5775.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4200.00,277.00,277.00,250.00,250.00,250.00,278.40,3.00,23.41,1.36,2625.00,-525.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3980.00,123.65,126.40,100.80,116.80,117.10,116.80,44.00,314.88,8.42,1575.00,1225.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3940.00,100.60,105.80,80.00,94.80,96.35,94.80,171.00,1205.72,26.68,8225.00,8225.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4040.00,95.70,95.70,95.65,95.65,95.65,125.90,2.00,14.47,0.33,350.00,350.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3940.00,46.65,53.00,19.70,36.80,37.30,36.80,2718.00,18876.40,135.79,80500.00,72625.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4020.00,-,-,-,378.60,-,155.55,-,-,-,-,-,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3960.00,-,-,-,356.15,-,156.70,-,-,-,-,-,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3480.00,-,-,-,106.05,-,17.25,-,-,-,-,-,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3680.00,-,-,-,189.75,-,51.40,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3400.00,0.25,0.35,0.05,0.10,0.10,0.10,130.00,773.52,0.02,102900.00,-4025.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4360.00,-,-,-,673.75,-,428.35,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3920.00,45.00,45.00,12.15,24.45,25.00,24.45,3799.00,26203.02,141.88,112000.00,98525.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4020.00,99.45,108.35,71.50,104.65,104.00,104.65,111.00,798.45,17.57,6300.00,6125.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3720.00,1.20,1.70,0.55,0.75,0.75,0.75,203.00,1321.83,0.30,29575.00,2625.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3280.00,-,-,-,9.15,-,0.05,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3450.00,0.15,0.25,0.10,0.10,0.10,0.05,29.00,175.09,-,99050.00,-175.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3800.00,41.50,46.55,34.60,43.05,43.30,43.05,1276.00,8572.99,87.59,155575.00,26950.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3560.00,0.40,0.45,0.40,0.45,0.45,0.05,10.00,62.31,0.01,10500.00,-1575.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3520.00,7.30,7.40,6.35,6.90,6.90,5.95,65.00,401.21,0.81,12600.00,4725.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4320.00,-,-,-,636.80,-,391.65,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4120.00,-,-,-,452.35,-,199.80,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3360.00,-,-,-,17.65,-,0.05,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4360.00,-,-,-,682.80,-,438.05,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3480.00,0.20,0.25,0.20,0.20,0.20,0.05,13.00,79.17,-,18725.00,-1925.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3620.00,-,-,-,127.50,-,14.55,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3860.00,10.30,10.75,2.15,4.30,4.30,4.30,4975.00,33648.40,42.27,220850.00,62300.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3520.00,-,-,-,0.95,0.95,0.05,-,-,-,26775.00,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4100.00,178.85,195.90,173.25,195.90,195.90,195.90,29.00,217.05,8.97,3675.00,3675.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3320.00,-,-,-,0.35,0.35,0.05,-,-,-,175.00,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4280.00,-,-,-,600.25,-,355.80,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3780.00,40.45,40.45,30.50,38.50,38.65,38.50,62.00,413.81,3.68,11375.00,525.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3900.00,22.25,26.20,7.40,14.45,14.55,14.45,12080.00,82730.16,284.16,336175.00,82075.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4080.00,-,-,-,426.75,-,195.35,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3540.00,-,-,-,0.40,0.40,0.05,-,-,-,28875.00,-,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,4120.00,-,-,-,473.70,-,251.20,-,-,-,-,-,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3200.00,-,-,-,7.50,7.50,2.15,-,-,-,3500.00,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4000.00,99.30,102.85,56.55,85.15,85.75,85.15,796.00,5673.34,101.34,66850.00,12425.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3840.00,-,-,-,278.20,-,102.25,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4160.00,-,-,-,489.75,-,238.80,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3860.00,65.00,67.50,50.75,63.15,62.00,63.15,133.00,912.03,13.62,18550.00,6825.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3950.00,57.85,60.15,24.35,44.45,43.90,44.45,3254.00,22683.66,190.38,130025.00,116900.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3650.00,1.05,1.30,0.50,0.50,0.55,0.50,925.00,5909.69,1.25,161875.00,17325.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3920.00,105.00,105.00,105.00,105.00,105.00,136.95,1.00,7.04,0.18,175.00,175.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3960.00,56.75,57.00,29.95,51.70,53.60,51.70,1005.00,7030.94,66.29,36575.00,35350.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3360.00,-,-,-,10.00,10.00,7.75,-,-,-,3500.00,-,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,4040.00,-,-,-,413.05,-,200.95,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3660.00,0.80,1.00,0.30,0.65,0.55,0.65,204.00,1306.88,0.26,34475.00,-10850.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3840.00,61.00,61.00,45.30,56.25,55.95,56.25,69.00,470.01,6.33,7525.00,-2975.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3440.00,0.15,0.15,0.15,0.15,0.15,0.05,1.00,6.02,-,7875.00,-175.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3840.00,9.70,9.70,1.15,2.05,2.10,2.05,4203.00,28263.81,19.65,220150.00,-19600.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3280.00,-,-,-,28.50,-,0.35,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3640.00,15.35,15.65,12.40,14.70,14.90,14.70,39.00,249.36,0.93,3500.00,2975.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3700.00,22.60,24.10,17.50,22.60,22.85,22.60,673.00,4381.80,24.13,169925.00,1750.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3900.00,82.15,85.00,63.75,78.00,79.00,78.00,1044.00,7258.87,133.57,130375.00,36750.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3200.00,2.25,2.25,2.25,2.25,2.25,0.10,1.00,5.60,-,8750.00,175.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3680.00,0.70,1.35,0.55,0.60,0.70,0.60,439.00,2827.79,0.63,61075.00,22225.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3660.00,16.20,16.35,14.05,14.35,14.35,20.05,21.00,135.08,0.58,2800.00,2275.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3600.00,0.50,0.75,0.50,0.55,0.50,0.55,887.00,5588.95,0.85,247275.00,-72100.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4000.00,139.35,139.35,108.85,130.25,131.05,130.25,552.00,3980.05,116.05,39900.00,14700.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3920.00,90.35,94.25,72.00,87.25,87.50,87.25,142.00,994.56,20.44,10150.00,8050.00,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3200.00,0.15,0.30,0.10,0.25,0.25,0.25,101.00,565.64,0.04,37800.00,-4550.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,4120.00,-,-,-,460.00,-,224.30,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3600.00,11.05,12.40,9.55,11.85,11.85,11.85,406.00,2565.47,7.67,104300.00,-,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3640.00,-,-,-,170.60,-,42.25,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3360.00,-,-,-,43.10,-,1.00,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4240.00,-,-,-,565.95,-,318.25,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3000.00,0.20,0.20,0.15,0.15,0.15,0.05,7.00,36.75,-,3675.00,-875.00,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,4160.00,-,-,-,504.95,-,278.40,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,4320.00,-,-,-,643.60,-,398.10,-,-,-,-,-,3918.70
LT,23-Oct-2025,30-Dec-2025,PE,3760.00,-,-,-,231.65,-,73.80,-,-,-,-,-,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3560.00,-,-,-,102.50,-,8.65,-,-,-,-,-,3918.70
LT,23-Oct-2025,28-Oct-2025,PE,3980.00,81.30,83.55,42.45,68.60,71.10,68.60,361.00,2549.30,34.94,19600.00,13125.00,3918.70
LT,23-Oct-2025,25-Nov-2025,PE,3760.00,33.65,36.45,27.15,33.65,34.00,33.65,197.00,1307.06,10.80,19950.00,-8750.00,3918.70
