Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
LT,10-Nov-2025,27-Jan-2026,CE,4320.00,-,-,-,113.05,-,51.60,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,3840.00,-,-,-,322.55,-,233.20,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,3800.00,-,-,-,347.25,-,257.65,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,4280.00,-,-,-,124.80,-,59.80,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,3640.00,-,-,-,457.15,-,369.75,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,3440.00,-,-,-,616.30,-,536.50,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,4040.00,-,-,-,216.10,-,133.45,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,4160.00,-,-,-,165.75,-,90.95,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,4080.00,-,-,-,198.20,-,117.90,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,4240.00,-,-,-,137.45,-,69.05,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,3720.00,-,-,-,400.00,-,310.95,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,3760.00,-,-,-,373.10,-,283.60,-,-,-,-,-,3918.50
LT,10-Nov-2025,27-Jan-2026,CE,3600.00,-,-,-,487.20,-,401.00,-,-,-,-,-,3918.50
LT,10-Nov-2025,25-Nov-2025,CE,3720.00,-,-,-,299.75,299.75,217.90,-,-,-,1225.00,-,3918.50
LT,07-Nov-2025,27-Jan-2026,CE,4280.00,-,-,-,124.80,-,54.10,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,4000.00,-,-,-,112.50,114.00,137.50,-,-,-,525.00,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3720.00,-,-,-,400.00,-,288.65,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3960.00,-,-,-,255.25,-,154.65,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3840.00,-,-,-,322.55,-,214.95,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3760.00,-,-,-,373.10,-,262.65,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3640.00,-,-,-,457.15,-,344.90,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,4080.00,-,-,-,198.20,-,107.40,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3800.00,-,-,-,347.25,-,238.05,-,-,-,-,-,-
LT,07-Nov-2025,25-Nov-2025,CE,3500.00,-,-,-,445.35,445.35,393.65,-,-,-,2625.00,-,-
LT,07-Nov-2025,25-Nov-2025,CE,3660.00,-,-,-,349.00,349.00,243.30,-,-,-,9975.00,-,-
LT,07-Nov-2025,25-Nov-2025,CE,3440.00,-,-,-,313.90,-,452.70,-,-,-,-,-,-
LT,07-Nov-2025,25-Nov-2025,CE,4400.00,1.00,1.50,0.65,1.35,1.50,1.35,501.00,3858.57,0.87,463750.00,-9625.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3740.00,-,-,-,212.50,212.50,176.85,-,-,-,1575.00,-,-
LT,07-Nov-2025,25-Nov-2025,CE,3700.00,183.00,215.00,167.35,202.50,202.50,202.50,60.00,409.02,20.52,67550.00,1050.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3540.00,-,-,-,347.25,347.25,354.80,-,-,-,525.00,-,-
LT,07-Nov-2025,25-Nov-2025,CE,3200.00,-,-,-,700.00,700.00,691.55,-,-,-,3675.00,-,-
LT,07-Nov-2025,25-Nov-2025,CE,3560.00,-,-,-,234.75,-,335.60,-,-,-,-,-,-
LT,07-Nov-2025,25-Nov-2025,CE,3880.00,64.10,75.75,46.95,67.95,65.85,67.95,1854.00,12790.42,201.76,40775.00,7525.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3400.00,480.00,480.00,475.00,477.00,477.00,492.35,3.00,20.36,2.51,7350.00,-525.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4360.00,1.40,1.65,1.10,1.60,1.65,1.60,255.00,1946.23,0.58,99750.00,2275.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4280.00,2.70,2.90,1.95,2.55,2.90,2.55,256.00,1918.52,1.08,280525.00,12075.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3520.00,-,-,-,259.60,-,374.15,-,-,-,-,-,-
LT,07-Nov-2025,25-Nov-2025,CE,4180.00,4.15,4.80,3.20,4.60,4.50,4.60,528.00,3865.80,3.48,62475.00,8225.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4480.00,-,-,-,7.70,-,0.20,-,-,-,-,-,-
LT,07-Nov-2025,25-Nov-2025,CE,4080.00,10.35,11.25,6.55,10.05,9.65,10.05,780.00,5581.21,12.01,127575.00,5075.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4260.00,-,-,-,21.00,-,3.20,-,-,-,-,-,-
LT,07-Nov-2025,25-Nov-2025,CE,4040.00,14.10,16.85,9.30,14.55,14.15,14.55,1310.00,9290.25,28.55,261800.00,-11900.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3760.00,-,-,-,222.50,222.50,161.65,-,-,-,4550.00,-,-
LT,07-Nov-2025,25-Nov-2025,CE,4120.00,7.65,7.75,4.80,7.05,7.00,7.05,609.00,4397.37,6.48,52150.00,-10150.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4240.00,2.80,3.30,2.15,3.15,3.10,3.15,487.00,3615.84,2.30,149275.00,9100.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4220.00,3.55,3.70,2.55,3.70,3.70,3.70,599.00,4426.56,2.95,85400.00,29750.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4060.00,11.25,13.65,7.70,11.90,11.55,11.90,804.00,5727.38,14.96,373800.00,350.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3800.00,111.10,130.00,88.40,121.25,120.95,121.25,598.00,4093.55,116.85,166950.00,5425.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3600.00,280.00,302.00,270.00,302.00,302.00,302.00,65.00,442.59,33.09,25200.00,-175.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3780.00,-,-,-,137.25,142.95,147.10,-,-,-,3675.00,-,-
LT,07-Nov-2025,25-Nov-2025,CE,3920.00,47.60,54.00,31.75,48.00,46.30,48.00,1638.00,11358.76,122.08,60200.00,10150.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3480.00,-,-,-,285.95,-,413.25,-,-,-,-,-,-
LT,07-Nov-2025,25-Nov-2025,CE,4440.00,0.95,1.10,0.55,1.00,1.05,1.00,320.00,2486.84,0.44,289800.00,-37625.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3940.00,38.75,45.05,26.05,39.95,38.35,39.95,2002.00,13927.19,123.40,162925.00,25200.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4140.00,5.90,6.45,4.15,5.90,5.85,5.90,627.00,4548.27,5.66,190750.00,-15225.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3720.00,-,-,-,299.75,299.75,192.65,-,-,-,1225.00,-,-
LT,07-Nov-2025,25-Nov-2025,CE,4520.00,0.55,0.55,0.50,0.55,0.55,0.10,3.00,23.73,-,700.00,525.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3980.00,30.00,30.75,17.40,26.90,26.00,26.90,2100.00,14713.86,87.36,179375.00,13650.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3900.00,59.30,63.95,38.05,57.65,55.45,57.65,8016.00,55429.56,720.36,483700.00,228550.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4020.00,16.85,20.50,11.65,18.10,17.40,18.10,2787.00,19684.35,77.80,213150.00,175.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4160.00,5.25,5.70,3.65,5.30,5.25,5.30,589.00,4292.61,4.69,41475.00,-9975.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3820.00,98.80,112.65,77.70,105.35,103.85,105.35,143.00,978.94,22.98,3675.00,175.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3960.00,31.90,37.45,21.00,32.90,31.65,32.90,1979.00,13814.46,99.99,170800.00,31325.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4100.00,8.55,9.35,5.65,8.45,8.60,8.45,4059.00,29176.21,52.88,917000.00,70875.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3680.00,-,-,-,188.30,188.30,225.95,-,-,-,-,-,-
LT,07-Nov-2025,25-Nov-2025,CE,3840.00,92.85,100.70,65.25,92.60,91.00,92.60,874.00,5997.51,124.23,16450.00,2975.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4200.00,4.85,4.90,2.90,4.25,4.30,4.25,2675.00,19678.27,17.02,601825.00,38500.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3640.00,-,-,-,189.65,-,261.15,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,4320.00,-,-,-,113.05,-,46.65,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3920.00,-,-,-,276.55,-,173.25,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,4120.00,-,-,-,181.45,-,94.40,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,4160.00,-,-,-,165.75,-,82.60,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,4040.00,-,-,-,216.10,-,121.75,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,4200.00,-,-,-,151.10,-,72.05,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3440.00,-,-,-,616.30,-,506.50,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,4240.00,-,-,-,137.45,-,62.55,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3680.00,-,-,-,428.20,-,316.10,-,-,-,-,-,-
LT,07-Nov-2025,25-Nov-2025,CE,4000.00,26.75,26.75,14.00,22.05,21.30,22.05,7562.00,53195.96,261.96,1135225.00,-1750.00,-
LT,07-Nov-2025,25-Nov-2025,CE,4320.00,1.65,2.65,1.45,2.20,2.00,2.20,190.00,1437.04,0.64,138775.00,-9975.00,-
LT,07-Nov-2025,25-Nov-2025,CE,3860.00,72.00,87.50,56.00,80.70,77.55,80.70,1957.00,13461.88,242.34,39725.00,17850.00,-
LT,07-Nov-2025,30-Dec-2025,CE,4000.00,72.05,80.80,57.00,74.75,74.45,74.75,178.00,1267.21,21.21,45325.00,5775.00,-
LT,07-Nov-2025,30-Dec-2025,CE,3900.00,111.65,124.00,98.20,120.05,118.90,120.05,41.00,287.91,8.09,6300.00,4550.00,-
LT,07-Nov-2025,30-Dec-2025,CE,4520.00,-,-,-,26.95,-,7.65,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3200.00,-,-,-,778.00,778.00,710.20,-,-,-,175.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3800.00,162.05,186.00,150.00,186.00,186.00,198.15,10.00,69.50,3.00,2100.00,700.00,-
LT,07-Nov-2025,30-Dec-2025,CE,3400.00,-,-,-,391.55,-,517.90,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4360.00,-,-,-,37.00,37.00,18.85,-,-,-,175.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4400.00,9.00,9.75,8.00,9.75,9.75,9.75,63.00,486.05,0.95,44100.00,1050.00,-
LT,07-Nov-2025,30-Dec-2025,CE,4180.00,-,-,-,65.90,65.90,46.10,-,-,-,350.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4040.00,-,-,-,134.75,134.75,84.40,-,-,-,3150.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3520.00,-,-,-,312.70,-,409.20,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3280.00,-,-,-,704.95,704.95,632.25,-,-,-,175.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4200.00,-,-,-,59.70,-,42.00,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3780.00,-,-,-,316.85,-,210.60,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3660.00,-,-,-,403.30,-,294.45,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3860.00,125.00,125.00,125.00,125.00,125.00,163.50,1.00,6.97,0.21,175.00,175.00,-
LT,07-Nov-2025,30-Dec-2025,CE,3920.00,90.00,94.35,90.00,94.35,94.35,133.05,2.00,14.04,0.32,7175.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3760.00,-,-,-,187.60,-,223.50,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3560.00,-,-,-,288.80,-,374.85,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3840.00,-,-,-,155.35,-,174.60,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3700.00,210.60,210.60,210.60,210.60,210.60,264.85,1.00,6.84,0.36,175.00,175.00,-
LT,07-Nov-2025,30-Dec-2025,CE,3940.00,-,-,-,196.20,196.20,123.80,-,-,-,525.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3820.00,-,-,-,290.60,-,186.15,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4140.00,-,-,-,96.20,96.20,55.20,-,-,-,350.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4320.00,19.10,19.10,12.00,13.10,13.10,23.25,6.00,45.51,0.15,1575.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3720.00,-,-,-,205.45,-,250.65,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4020.00,-,-,-,69.00,69.00,91.40,-,-,-,525.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4120.00,37.80,40.35,30.95,40.35,40.35,60.30,24.00,174.48,1.44,25025.00,350.00,-
LT,07-Nov-2025,30-Dec-2025,CE,3960.00,77.75,80.00,73.75,80.00,80.00,115.05,4.00,28.26,0.54,3850.00,350.00,-
LT,07-Nov-2025,30-Dec-2025,CE,3640.00,-,-,-,244.70,-,309.85,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3980.00,-,-,-,136.85,136.85,106.70,-,-,-,525.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4240.00,18.00,18.00,18.00,18.00,18.00,34.70,1.00,7.45,0.03,2800.00,175.00,-
LT,07-Nov-2025,30-Dec-2025,CE,4260.00,-,-,-,90.90,-,31.45,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3680.00,-,-,-,224.50,-,279.45,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3740.00,-,-,-,344.60,-,236.85,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3480.00,-,-,-,337.75,-,444.60,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4440.00,-,-,-,34.65,-,12.15,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3440.00,-,-,-,364.00,-,480.85,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4160.00,-,-,-,78.35,78.35,50.50,-,-,-,6825.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4060.00,-,-,-,117.15,117.15,77.75,-,-,-,1400.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,3880.00,115.00,115.00,115.00,115.00,115.00,152.90,1.00,6.99,0.20,350.00,175.00,-
LT,07-Nov-2025,30-Dec-2025,CE,4480.00,-,-,-,25.30,-,9.65,-,-,-,-,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4080.00,-,-,-,113.25,113.25,71.55,-,-,-,350.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4220.00,-,-,-,68.00,68.00,38.20,-,-,-,525.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4280.00,13.00,16.50,13.00,16.50,16.50,16.50,22.00,165.32,0.54,9450.00,1925.00,-
LT,07-Nov-2025,30-Dec-2025,CE,3600.00,-,-,-,328.75,328.75,341.70,-,-,-,175.00,-,-
LT,07-Nov-2025,30-Dec-2025,CE,4100.00,45.80,48.00,33.95,44.85,45.00,44.85,186.00,1348.37,13.82,39025.00,15575.00,-
LT,07-Nov-2025,27-Jan-2026,CE,3880.00,-,-,-,298.95,-,193.35,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,4400.00,-,-,-,92.45,-,34.25,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,4480.00,-,-,-,74.80,-,24.80,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3600.00,-,-,-,487.20,-,374.95,-,-,-,-,-,-
LT,07-Nov-2025,27-Jan-2026,CE,3520.00,-,-,-,550.05,-,438.65,-,-,-,-,-,-
LT,06-Nov-2025,30-Dec-2025,CE,4240.00,33.90,33.90,21.50,23.40,21.85,23.40,10.00,74.61,0.41,2625.00,175.00,-
LT,06-Nov-2025,30-Dec-2025,CE,3880.00,150.00,150.70,150.00,150.70,150.70,154.10,2.00,14.11,0.53,175.00,-,-
LT,06-Nov-2025,30-Dec-2025,CE,3920.00,-,-,-,216.35,216.35,134.30,-,-,-,7175.00,-,-
LT,06-Nov-2025,30-Dec-2025,CE,3760.00,-,-,-,187.60,-,224.45,-,-,-,-,-,-
LT,06-Nov-2025,30-Dec-2025,CE,3200.00,-,-,-,778.00,778.00,709.55,-,-,-,175.00,-,-
LT,06-Nov-2025,30-Dec-2025,CE,3960.00,112.55,112.55,112.55,112.55,112.55,116.35,1.00,7.13,0.20,3500.00,-,-
LT,06-Nov-2025,30-Dec-2025,CE,3520.00,-,-,-,312.70,-,409.30,-,-,-,-,-,-
LT,06-Nov-2025,30-Dec-2025,CE,4440.00,-,-,-,34.65,-,12.70,-,-,-,-,-,-
LT,06-Nov-2025,30-Dec-2025,CE,4120.00,55.45,56.00,41.95,42.00,42.00,42.00,42.00,306.33,3.51,24675.00,5950.00,-
LT,06-Nov-2025,30-Dec-2025,CE,3840.00,-,-,-,155.35,-,175.75,-,-,-,-,-,-
LT,06-Nov-2025,30-Dec-2025,CE,4140.00,-,-,-,96.20,96.20,56.40,-,-,-,350.00,-,-
LT,06-Nov-2025,30-Dec-2025,CE,3280.00,-,-,-,704.95,704.95,631.70,-,-,-,175.00,-,-
LT,06-Nov-2025,30-Dec-2025,CE,3940.00,-,-,-,196.20,196.20,125.10,-,-,-,525.00,-,-
LT,06-Nov-2025,30-Dec-2025,CE,3700.00,-,-,-,373.45,-,265.60,-,-,-,-,-,-
LT,06-Nov-2025,30-Dec-2025,CE,4200.00,-,-,-,59.70,-,43.05,-,-,-,-,-,-
LT,06-Nov-2025,30-Dec-2025,CE,4260.00,-,-,-,90.90,-,32.40,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4480.00,-,-,-,74.80,-,25.45,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3880.00,-,-,-,298.95,-,194.40,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4040.00,-,-,-,216.10,-,122.90,-,-,-,-,-,-
LT,06-Nov-2025,25-Nov-2025,CE,3880.00,125.75,129.55,66.55,70.60,75.40,70.60,591.00,4104.11,91.22,33250.00,-700.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3960.00,56.65,80.95,33.40,35.75,39.50,35.75,2047.00,14380.77,195.06,139475.00,13300.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3760.00,-,-,-,222.50,222.50,163.00,-,-,-,4550.00,-,-
LT,06-Nov-2025,25-Nov-2025,CE,4040.00,34.85,42.85,15.15,16.40,18.00,16.40,2018.00,14355.44,88.18,273700.00,175.00,-
LT,06-Nov-2025,25-Nov-2025,CE,4060.00,30.00,36.35,12.55,13.40,15.25,13.40,1648.00,11766.55,57.51,373450.00,-9275.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3920.00,88.35,104.80,48.05,52.05,56.00,52.05,1440.00,10056.66,178.26,50050.00,22050.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3940.00,78.70,92.60,40.00,42.75,47.00,42.75,2378.00,16645.15,248.84,137725.00,59150.00,-
LT,06-Nov-2025,25-Nov-2025,CE,4440.00,1.45,1.80,0.65,0.90,0.90,0.90,213.00,1655.37,0.36,327425.00,875.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3400.00,-,-,-,648.65,648.65,491.70,-,-,-,7875.00,-,-
LT,06-Nov-2025,25-Nov-2025,CE,4240.00,5.95,7.30,2.70,3.00,3.15,3.00,1096.00,8139.47,7.15,140175.00,55475.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3520.00,-,-,-,259.60,-,373.80,-,-,-,-,-,-
LT,06-Nov-2025,25-Nov-2025,CE,3200.00,700.00,700.00,700.00,700.00,700.00,690.80,1.00,6.83,1.23,3675.00,-175.00,-
LT,06-Nov-2025,25-Nov-2025,CE,4220.00,8.00,8.55,3.30,3.40,3.85,3.40,503.00,3718.58,3.92,55650.00,10150.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3640.00,-,-,-,189.65,-,261.50,-,-,-,-,-,-
LT,06-Nov-2025,25-Nov-2025,CE,3720.00,-,-,-,299.75,299.75,193.65,-,-,-,1225.00,-,-
LT,06-Nov-2025,25-Nov-2025,CE,4000.00,44.05,59.30,22.60,24.40,26.75,24.40,9819.00,69363.10,630.10,1136975.00,188475.00,-
LT,06-Nov-2025,25-Nov-2025,CE,4100.00,19.50,25.35,8.75,9.35,10.60,9.35,4813.00,34647.81,114.53,846125.00,-40600.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3840.00,159.40,160.35,90.15,95.25,102.80,95.25,109.00,753.84,21.36,13475.00,3675.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3900.00,93.00,119.00,56.75,61.10,66.15,61.10,4663.00,32478.51,653.53,255150.00,69475.00,-
LT,06-Nov-2025,25-Nov-2025,CE,4160.00,10.45,14.35,5.40,5.70,5.90,5.70,454.00,3311.03,5.91,51450.00,-11550.00,-
LT,06-Nov-2025,25-Nov-2025,CE,4140.00,15.00,17.25,6.15,6.55,7.30,6.55,536.00,3892.06,8.74,205975.00,2975.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3600.00,318.70,318.70,300.00,300.00,300.00,300.00,2.00,13.68,1.08,25375.00,-,-
LT,06-Nov-2025,25-Nov-2025,CE,4320.00,4.05,4.05,1.75,1.90,1.85,1.90,643.00,4863.81,2.73,148750.00,39200.00,-
LT,06-Nov-2025,25-Nov-2025,CE,4520.00,-,-,-,0.55,0.55,0.15,-,-,-,175.00,-,-
LT,06-Nov-2025,25-Nov-2025,CE,3800.00,189.95,199.00,119.00,122.70,130.00,122.70,120.00,828.48,30.48,161525.00,-3150.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3540.00,-,-,-,347.25,347.25,354.55,-,-,-,525.00,-,-
LT,06-Nov-2025,25-Nov-2025,CE,4360.00,2.80,2.95,1.20,1.25,1.25,1.25,212.00,1618.28,0.72,97475.00,-350.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3780.00,147.00,147.00,131.50,137.25,142.95,137.25,3.00,20.58,0.73,3675.00,350.00,-
LT,06-Nov-2025,25-Nov-2025,CE,4080.00,25.20,30.50,10.55,11.20,12.15,11.20,779.00,5586.54,24.48,122500.00,350.00,-
LT,06-Nov-2025,25-Nov-2025,CE,4180.00,11.50,12.00,4.70,4.90,5.20,4.90,380.00,2783.69,3.99,54250.00,-9800.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3680.00,-,-,-,188.30,188.30,226.60,-,-,-,-,-,-
LT,06-Nov-2025,25-Nov-2025,CE,3660.00,-,-,-,349.00,349.00,243.85,-,-,-,9975.00,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4080.00,-,-,-,198.20,-,108.55,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3840.00,-,-,-,322.55,-,215.95,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3600.00,-,-,-,487.20,-,375.40,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4280.00,-,-,-,124.80,-,55.10,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3720.00,-,-,-,400.00,-,289.40,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3800.00,-,-,-,347.25,-,238.95,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3920.00,-,-,-,276.55,-,174.35,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4200.00,-,-,-,151.10,-,73.10,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4120.00,-,-,-,181.45,-,95.50,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4000.00,111.00,114.00,111.00,112.50,114.00,112.50,2.00,14.39,0.39,525.00,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3960.00,-,-,-,255.25,-,155.75,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4240.00,-,-,-,137.45,-,63.55,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3520.00,-,-,-,550.05,-,438.85,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3440.00,-,-,-,616.30,-,506.45,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4320.00,-,-,-,113.05,-,47.55,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4400.00,-,-,-,92.45,-,35.05,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3680.00,-,-,-,428.20,-,316.75,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,3760.00,-,-,-,373.10,-,263.45,-,-,-,-,-,-
LT,06-Nov-2025,27-Jan-2026,CE,4160.00,-,-,-,165.75,-,83.70,-,-,-,-,-,-
LT,06-Nov-2025,25-Nov-2025,CE,4480.00,-,-,-,7.70,-,0.25,-,-,-,-,-,-
LT,06-Nov-2025,25-Nov-2025,CE,3820.00,-,-,-,194.95,194.95,122.00,-,-,-,3500.00,-,-
LT,06-Nov-2025,25-Nov-2025,CE,3440.00,-,-,-,313.90,-,452.10,-,-,-,-,-,-
LT,06-Nov-2025,25-Nov-2025,CE,3980.00,56.00,69.60,27.35,29.60,32.90,29.60,2253.00,15860.01,167.87,165725.00,54075.00,-
LT,06-Nov-2025,25-Nov-2025,CE,4020.00,35.50,51.00,18.60,20.05,22.35,20.05,1825.00,12938.65,99.78,212975.00,-3850.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3500.00,-,-,-,445.35,445.35,393.25,-,-,-,2625.00,-,-
LT,06-Nov-2025,25-Nov-2025,CE,4120.00,17.80,21.05,7.35,7.75,8.45,7.75,539.00,3897.08,10.89,62300.00,-5600.00,-
LT,06-Nov-2025,25-Nov-2025,CE,3560.00,-,-,-,234.75,-,335.40,-,-,-,-,-,-
LT,06-Nov-2025,25-Nov-2025,CE,4200.00,6.05,10.55,2.85,4.45,4.50,4.45,2543.00,18718.21,27.16,563325.00,28875.00,-
